asin,overall,reviewText,summary,verified,vote
B000YWTLGS,4.0,"I am not a toy car collector. But here are some observations:

Pros:
- Attractive, well built model.
- Spring-loaded wheels.
- Doors open including front and rear compartments.
- Steering wheel turns the front wheels.
- Detailing appears to be accurate for an R8. I don't own an R8 but I own an Audi and have looked at one closely at the dealership.
- The rear spoiler can be raised and lowered as on the real R8.

Cons:
- Some slight paint imperfections on the body.",Pretty good,False,16
B00115F148,4.0,"Love these a lot, but like the others have noted, tubes don't last very long; and it's very difficult (esp for a child) to get the last 1/4 of the glue to even come out).  Great color variety!  Wish it was a little cheaper, considering how much glue is actually in the tubes.","great, but pricey for amount in tubes",True,3
B00115F148,4.0,"I love this stuff . . . and not just because I love glitter.

My kids (2 and 4) love these!  The tubes are just soft enough that the 2 year old can squeeze some out but not soft enough that we end up with lakes of glitter glue on the paper (however this is definitely an adult supervision art supply).

I wish it was a little less expensive because on their most artistic days they can clean out a few tubes in one sitting.  However, they love the final results and so do I.  I give this two thumbs way up.

This is a mandatory supply when making Valentine's Day cards.

Adults with a passion for arty things will also like the ease of this product.  If you need glitter and you don't want the mess of loose glitter, this is a good option.",Glitter Girl Loves Glitter Glue,True,12
B00115F148,5.0,"You get what you pay for and Crayola has great products.  Some glitter glue pens seem to be really watery and the colors dull, but these do not disappoint.  Bright, sparkly, and easy to use for kids and adults.",You get what you pay for and Crayola has great products. Some glitter glue pens seem to be ...,True,
B00115F148,5.0,I bought these as a gift I love them I hope she did too,Five Stars,True,
B00115F148,5.0,Great! My kids loved them!,Great for Pre-K.,True,
B00115F148,5.0,My 3yr old loves these.,Five Stars,True,
B00115F148,5.0,you just cannot get too much glitter for granddaughters!!!!!!!!!!!!  nice selection.  nice bag too,good buy!!!,True,
B00115F148,5.0,My grandchildren love creating pictures with this set of glitter glue. There are lots of colors for them to choose from.,Big hit with the grandchildren,True,
B00115F148,5.0,"I love glitter glue because on my birthday, I almost decided not to go out with the kids to a restaurant because my little guy won't sit still at a restaurant table and at the very last minute I decided to not give up and go and just as we were stepping out, I grabbed a package of glitter glue and some paper with me, I thought, who knows,, maybe he'll like Glitter glue. He had never tried it until that day. He loved it. He sat perfectly still and squirted as much glitter glue as he possibly could on paper. Then had his dinner and continued wth the glitter glue. For that evening, I am very thankful to glitter glue!! Glitter glue brings joy to my kids. But we also make very nice projects with them. So that's why I bought the 25 count package.",I love glitter glue because on my birthday,True,
B00115F148,5.0,I recommend! Very good material.,Five Stars,True,
B00115F148,5.0,Great variety of colors and plenty of tubes to make many projects. They last a while even if not capped well.,Last a long time.,True,
B00115F148,5.0,my daughter loves them.  colors are bright and loaded with glitter.,great buy,True,
B00115F148,5.0,This is the second time I have ordered this glitter glue from Amazon. Its perfect for my eight year old daughter's hands. Plus the nice little carry pouch makes it easy to keep up with the glitter glue sticks!,Love this!,True,
B00115F148,5.0,there is a wide variety of colors and my kids can't wait to start crafting with them.  we have used crayola glitter glue in the past and it always adds pizzazz to any kid project.,lots of colors,True,
B00115F148,5.0,"This # 1 brand for kids/crafts/schools is the BEST.  I am so pleased with this set of 25 glitter glue pens and it comes in a zipper plastic case too to hold the pens when not on use.  I have used this brand Crayola for PROFESSIONAL published art embellishment touches and it never fades or loses it's luster even after 15 yrs.  ( I use pro-brands for glitter and mica sheen as well obvoiusly but this suits a fast touching project and is a quality item )
What a deal and all purpose for handmade cards/posters/banners/calendars and just about everything you can make that needs a touch of pizazz with a glitz.
NOT WAHABLE.....meaning do NOT use this for fabric paintings.
This stuff is an all American favorite and I would buy it again via Amazon in a heartbeat.  I use this conjoined with Liquitex Gel Medium for professional artwork even on glass for permanancy.  This is the best bargain for the variety of colors/metallics and if you buy more packs then its cheaper on the shipping expense.  5  ( if not 10 stars ) on this.",Crayola ROCKS  !!!,True,
B0013M4KEQ,5.0,I bought this set for my baby and she played with it until she turned 2.  She enjoyed manipulating different instruments and the sounds. I was satisfied with the quality of the set and the function. I'd buy it again.,Great set!,True,
B0013M4KEQ,4.0,"I really like this product overall.  I didn't worry about my kids playing with it at all as the paint was all natural.  The size of the items was just right and my kids have loved playing with these over the years.  My only real complaint is that the one maraca did break at the seam and I needed to re-glue it together.  Fortunately, none of my kids were hurt in the process of it breaking.  The paint did chip away at the seam of the other one as well, however, it has not yet broken.  The triangle rope holder also comes off easily and has been ""lost"" several times in our house.  That said, it easily slides back on.  The drum also got a hole poked in it shortly after purchase, which was very irritating to me, but this was an issue of my kids not knowing how to properly use it.  My kids tend to be really good with their toys, and this set, while I love it, isn't terribly durable.  However, out of all the options that exist out there, I feel this one is the best regarding safety for my kids (paint, etc.) and I feel like it would be as durable if not MORE durable than something made by Melissa and Doug for instance.",Maracas Broke,True,
B0013M4KEQ,4.0,"I love that they are eco-friendly and wood.  The drum is not too hard to break, tho.  A child stood on it and it is now a ring rather than a drum.  The symbol rod is not safe for the itty bitty ones.  But besides that, it's great and fun.  The kids have all enjoyed making music together.",Great music intruments,True,
B0013M4KEQ,4.0,"My 6-month-old loves the maracas and the drum - they're currently his favorite toys. He likes listening to mom clack the castanets, but it'll be a while before he can manage them on this own. The maracas make excellent baby drumsticks - everything goes in his mouth these days so the big bulbous end (which he can't fit into his mouth but likes to try) works perfectly. He waves the maracas all around and is thrilled when he makes contact with the drum.

We have the tambourine w/ drum head as well. Overall the pieces make a nice starter percussion set that should continue to entertain my baby - an help improve his motor skills - for a few years to come.

I put the triangle & metal striker away - maybe I'll introduce that when he's 3 or 4, but no sooner. The maracas and drum should work for any age.","Drum is a little small, but it sounds good and maracas are great!",True,5
B0013M4KEQ,4.0,"I was looking for musical instruments to help my young daughter appreciate music making.  I wanted actual child-sized instruments (not toys)that could stand up to a child's use.  I looked at many items that were either too advanced for my young one, or too flimsy and poorly made.  These instruments by Sevi, fit the bill perfectly.  They are all wooden (except for the triangle), colorful, and beautifully made.  The colors are vegetable based (safe for young fingers & mouths) and the construction is durable.  They actually make music!  I will purchase other Sevi products with confidence!",Very good choice,False,13
B001KW063I,5.0,"I can't stand having to put a minumum of 15 words for this review.  It is a great product, and grandkids loved it",Caryola,True,
B001KW063I,5.0,I bought this for my three yr old son for Christmas to help him learn to write/draw & he loves it. Its so much fun for both of us.,love it,True,
B001KW063I,4.0,I had seen something like this a relatives house and it's a little different. Maybe the regular glow station is different than this one which is on the go? Anyway this one is light weight and thinner. I am nervous my 3 year old could break it. Otherwise it's just the same fun. :),FUN!,True,
B001KW063I,5.0,I bought this for my nephew and he loved it. It is a very simple toy but he loves all things that glow in the dark. The best part was seeing him ask his parents if he could have a turn because they couldn't stop playing with it either haha!,Fun toy!,True,
B001KW063I,5.0,"My boys love this toy.  You don't have to touch the board, simply wave the light wand over the stencils or ""pretend"" to write.  Maybe the board has been improved upon, because while I was worried that it would require some kind of charging by holding it near the light, it does not.  It's not like glow in the dark stickers or stars.  It's the wand that makes the surface of the board glow.  The pictures hold out long enough for my boys.  It's very similar to the Aqua Doodle in that it takes time to fade like the Aqua Doodle takes time to dry.

My 3 year old and my 2 year old both enjoy this toy.  Our only problem so far is that we only have one. And for such a reasonable price, this won't be a problem for long.",Great Toy for Imaginative Boys,False,
B001KW063I,5.0,My son who will be 3 next month first used this with his speech therapist and I immediately went online to purchase it because he loved it! I've read the reviews that says it has to be a dark room and that is not the case. My house is quite bright and I've never had to turn lights off to use it. The stencils that come with it are fun too! I strongly recommend this to parents with toddlers! It holds my son's attention for long periods of time and that's great for when I want to get some things down.around the house! Crayola has never let me down.,Amazing for toddlers!,True,
B001KW063I,5.0,I got this for my daughter.  Nice little toy.  She still plays with it from time to time.  she likes to draw and write.  At night it's a load of fun.,Green,True,
B001KW063I,5.0,"We got the 'on-the-go' version for xmas because we were about to go on a 18 hour car ride. Worked exactly as planned! My 6 year old loved it! The only thing I ever had to say was to keep the glow stick down because she'd wave it in the air  making me think there were twirling lights behind me. With that in mind, I also would have liked the glow stick to be tethered so that we wouldn't lose it. No biggy, it is big enough to find easily. The tracing gadgets are in a bag stuck to the back. They tend to be found all over the place, but they aren't needed much anyhow (an extra I could do without), she loves just drawing, drawing and drawing on her own!",Perfect for the car ride!,True,
B001KW063I,5.0,"Out kids love this.  Perfect for traveling, kids to play with before bed, or just everyday use - crawl in the closet to play with it!",Great product!,True,
B001KW063I,5.0,My daughter received this as a Christmas gift this past weekend.  It's awesome!  You can draw with it in the light but what you draw disappears almost immediately...walk into the dark with it and you can still see everything that has apparently disappeared while in the light.  Just like one reviewer said...it is a glow station meaning in the dark!  I think it's very clever and the kids love it!  My daughter is 2 1/2 but my 11 year old and 9 year old find it pretty fun as well.  I had fun playing with it myself! I will be purchasing one of these for my nephew!,Cool little toy,False,
B001KW063I,5.0,"We bought this for our 8-year old daughter for a car trip out of state a month ago that would include some evening driving time.  She was very excited to use it and the Dome lived up to her anticipation!  I had read the other reviews after purchasing and will admit I was concerned.

Our experience:

All of our markers work perfectly (not dry at all) and seem to be staying same in a ziploc bag (also keeps them together more easily when not in use, although the board itself has ample snap-in storage room for all the markers + 4 extra you can buy).

The drawing surfaces are easy to interchange, snap in and out, and illuminate.

The complete board is lightweight enough to be comfortable for a long period on a lap in a car, and is easy to manipulate without dropping pieces.

The board has been very easy to clean.  After reading other reviews, and knowing we would be in the car, I wet (and wrung out) an old lightweight washcloth and put in in a small ziploc bag.  It was easy to wipe the board completely and without streaking.  The washcloth (even when I used it) left no scratches on our screens.  We used a paper (restaurant) napkin to gently dry the board and it left no scratches either.  BONUS: the color did NOT transfer from the washcloth onto skin or clothing (I was SO pleased - thanks, Crayola!!).  The washcloth rinsed clean almost as soon as it hit the water when we returned home and I washed it; yippee!

Our daughter REALLY LIKES this product.  She has a great many (okay, read perhaps 'too many') arts and crafts supplies and 'devices'.  She enjoys most of them very much.  She was quite impressed (making me so, too) with this Crayola Board and was excited to reuse it.","EASY to use, VERY FUN",False,
B001KW063I,4.0,"My son got this Christmas '08.  Everyone loved it.  Not just him but his cousins, him, our neighbors son, all of his friends. It has been a great investment.  It has endured many hours of travel in the car, plane, and toy box.  I would say that proves that it is durable.  We don't let kids jump on it or anything but it has been around for over a year now.  The little stencils that come with are kind of beat up but the board itself has held up. The draw back that I find is that it doesn't work except in the dark - so during the day it can be difficult for the kids to find a good place to play with it - sometimes a dark bathroom or closet works.  But not in the car or such.  But it is a lifesaver at night in the car or on a plane at night.  He likes to play it in his room at night.  It doesn't have the same appeal to him as it did when it was new but he does still play with it & he always comes back to it - much like the doodle boards.  They now have a day/night version but this x-mas it was listing at more than $50 so if that comes down I will get him one of those so he can play with it anytime as it is a staple around our house anyway.",Kids love the Glow Board,True,3.0
B001KW063I,4.0,"I purchased this for my 3 yr old and after reading the reviews I can't help at laughing.  Some are complaining that you can't use it during the day- it is a GLOW station, I don't know of anything that glows in the ""light"" it does normally have to be dark.  And some are complaining that it isn't more stationary.. it is the ON THE GO board..meaning it is portable, there is a larger one that is stationary, but this is not it.  The product is what it states it is, and it's not misleading.  It's great for the car at night, and at bedtime.  Like any other item that glows in the dark, it does have to be exposed to light to ""recharge"".  My daughter loves it and has gotten a lot of use from it.",It is what it says it is,False,30.0
B001KW063I,4.0,"I bought this for my 2 year olds birthday.  Yes I know the recommended age, but my two kids (2 and almost 4) absolutely love this.  It does work with out complete darkness and yes it does fade quickly which is why I think younger children will enjoy it.  What I have noticed is that it is hard to draw well with the light pen as whenever the pen approaches the board it makes a glow circle as it approaches which I think would frustrate children that can draw.  It is very hard to do any real pictures or writing due to this issue.  Younger kids do not mind as they scribble or do circles and then laugh about the cool neon green color they created.  My friend and I tried to write basic names and were not impressed with how they turned out so if your child is a perfectionist and wants to make pictures that are even slightly complicated I would not suggest this toy.  Otherwise it is a wonderful toy to use before bed or just to waste time when parents need a little bit of time to accomplish .  I also think that it is very thin and does not look durable....should not be an issue if your kids don't stand on it though :)",I would say this is better for younger children,False,9.0
B001PBW4FW,5.0,Good product.,Five Stars,True,
B001PBW4FW,5.0,Great for collecting,Five Stars,True,
B001PBW4FW,5.0,keeps coins nice,Five Stars,True,
B001PBW4FW,5.0,"Ordered four sizes of these.  All fit the coins very well.  Novice coin collector here, but these are way better than the cardboard ones, and the price ain't bad.",Makes my novice collection look pro,True,
B001PBW4FW,5.0,Excellent condition,Coin,True,
B001PBW4FW,4.0,"Rubber inserts do not fit,. The coins just bearly fit the holder, but did",Four Stars,True,
B001PBW4FW,5.0,"Great case, saves my coins from damage and shows off the coins with the black background. Seller delivered on time at a fair price",Really shows off my coins,True,
B001PBW4FW,5.0,as described and on time,Five Stars,True,
B001PBW4FW,5.0,arrived quickly. just what I needed,coin holder,True,
B001PBW4FW,5.0,Buy these regularly.....Great product!,Great product,True,
B001PBW4FW,5.0,Just right,Five Stars,True,
B001PBW4FW,5.0,"Great product, great price",Nice deal,True,
B001PBW4FW,5.0,happy,Five Stars,True,
B001PBW4FW,5.0,"Quality holders, easy to snap apart and snap back together.  Just make sure you buy the correct set for large dollars and American Silver Eagles.  They are different sizes.","Quality holder, reputable supplier",True,
B001PBW4FW,4.0,Just what I needed.  Would recommend,Does the job!,True,
B001PBW4FW,5.0,Good provider and I was unable to use them but will keep them for US Silver dollars.  Was needing Canadian Super Leaf for 1.5 oz silver coin.  Will keep these in case I need them down the road.,2x2 Coin snap holder,True,
B001PBW4FW,5.0,I bought these as a gift for my nephew that collects coins.  A great way to preserve the uncirculated coins  He really likes them.,A great way to preserve the uncirculated coins,True,
B001PBW4FW,4.0,Product was exactly as described and arrived as expected.,Four Stars,True,
B001PBW4FW,5.0,Just what I was looking for!,Five Stars,True,
B001PBW4FW,5.0,"Arrived on time. Quality, style and function as advertised. Will order again when needed.",Five Stars,True,
B001PBW4FW,5.0,nice quality so far,Five Stars,True,
B001PBW4FW,5.0,Nice and tight snap.,Five Stars,True,
B001PBW4FW,5.0,Great Product!!!,Great Product!!!,True,
B001PBW4FW,5.0,Always a great purchase.,Five Stars,True,
B001PBW4FW,5.0,thank you,Five Stars,True,
B001PBW4FW,5.0,Requires sealant,ca,True,
B001PBW4FW,5.0,"Gave my Grandson an IKE dollar in your Snap Holder, Hope he doesn't drop it...",Great once you get it open,True,
B001PBW4FW,5.0,"Great way to keep coins safe and still be able to view their fronts and backs. I got these with the intention to store them in a case and to not only store the coin specified, but other foreign coins that also fit that size and this was very successful. Some coins were a bit smaller than the one specified, so I simply put them in the circle and when the lid is closed, they can not go anywhere. Great buy and exactly what I wanted. The cases seem fairly sturdy and durable and snap together easily. I also like the box they come in which can be used to store the cases in if you so desire. I love these cases and will be getting more if I need them.",Great for foreign coins as well,True,5.0
B001PBW4FW,5.0,Vary pleased with shipping and product.,Five Stars,True,
B001PBW4FW,5.0,Fit just right and snaps back together securely,They wor just fine,True,
B001PBW4FW,5.0,pleased,Five Stars,True,
B001PBW4FW,5.0,Great product for my collection!,Five Stars,True,
B001PBW4FW,5.0,Exactly what was ordered.,Five Stars,False,
B001RCMNHS,5.0,"I did this as my second soldering kit, and it was kind of tedious, as I imagined surface mount to be, but very educational and rewarding.  I got a new soldering iron with better temp control and finer tips which helped.  The practice section can be infuriating (I fried off a few practice pads before I got the hang of it), but assembly of the actual circuit goes pretty quickly.  Elenco did a great job with the instructions and information included.  The end product is essentially an electronic magic 8-ball, which is way cooler than a wailing siren!  (I still recommend Elenco's siren kit for beginners)",Very fun project,True,9.0
B001RCMNHS,5.0,"Great starter unit and very simple and fun  Helps ""teach-yourself""  smt soldering",Good starter kit for SMT beginners,True,
B001RCMNHS,5.0,"If you want to learn how to solder SMD IC's and components,Then this is the kit you should purchase. It at first looks imtimidating
but with the included pictorials and instructions anybody with a desire to solder SMD components can do this.",Learning SMD soldering!,True,
B001SH7SS6,4.0,"I purchased 3 sets of cubes for my grandkid's families.  I am pleased with the size, colorfulness, and foam material.  I have in mind that they can be used for scout meetings, sleepovers, family time, etc. to stimulate real conversation and communication that builds relationships and social skills.  I will update when I get feedback from the families.

Update: It's been a while now and I haven't gotten positive feedback about these conversation cubes. I know it sometimes takes a while for a new game to catch on, but so far not really happening.",Face-to-Face Friends,True,
B001SH7SS6,4.0,"Nice ice-breaker for first client visit,",Four Stars,True,
B001SH7SS6,5.0,"These are perfect ice breakers! I use them with my patients who are new to therapy, especially the young kids. They like that we can toss them back and forth and talk.",Great ice breaker!,True,
B001SH7SS6,5.0,"I use these in therapy sessions with younger kids to help teach them about reciprocal conversation and social skills, the foam blocks and bright colors help make it more fun for them.",great therapy tool for younger kids,True,
B001SH7SS6,4.0,"I love the size and feel of these! I had a dinner party for 30 people and put 1-2 at each table, to be used as conversation starters.  (It was a very engaged group, and I'm not sure they were actually needed, but I'm still glad I had them and put them out.)

Why 4 stars?  I think the questions could be better.  I might print some new questions on labels and stick them on the dice.",The size and feel of these are great!,True,2.0
B001SH7SS6,5.0,"Very good for starting conversations especially with pupils learning English as a second language
The kids love it",An excellent tool for tutors,True,
B001SH7SS6,5.0,"Great for teachers, presenters, educators, etc. Spark's brief or in depth conversations with people of all ages, especially made for youth though. Can be used with adults.",Great for teachers,True,
B001SH7SS6,5.0,My teens love playing with these and it is a great way to break the ice or calm them down.,My teens love playing with these and it is a great way ...,True,
B001SH7SS6,5.0,Used them in counseling.  Great for kids of all ages.,Fun ice breaker.,True,
B001SH7SS6,4.0,"Had fun with grandkids, good conversation.  They had to answer the question about what they liked,so forth.",Four Stars,True,
B001SH7SS6,5.0,This is working great and it arrived on time.,Five Stars,True,
B001SH7SS6,5.0,Great first day icebreaker with teens.,Fun cubes,True,
B001SH7SS6,5.0,"I purchased this set for my son who is in his first year of teaching.  These 1-inch cubes are made of a soft material, and the print on the faces is clear.  He is looking forward to using these prompts in his classroom, not only as conversation starters, but also for quick-writes.",Clever and Well-Made,True,4.0
B001SH7SS6,5.0,used these at the tables in my high school classroom for the first day of class and the kids really enjoyed them!,Perfect for Teens!,True,
B001V8E23G,4.0,"Very nice, Fragile.",Del Sol Plastic Flag Banner,False,
B001V8E23G,5.0,"This was a great banner!  The only issues I had was that it came crumbled up a bit, didn't have time to return it & it was fine.  Had some of the pieces rip & got 2 total uses out of it & had to throw it away, but was great while it lasted, so festive!! Would definitely buy again for my next fiesta!","Wonderful, would buy again!",True,9.0
B001V8E23G,5.0,"Love these.  We have a feast of our lady of Guadalupe party and they looked beautiful hanging.  I took them down the next day and they are still in great condition, packed away to use again.",Love these. We have a feast of our lady ...,True,
B001V8E23G,4.0,Used for a day of the dead altar.  Much bigger than expected but plastic banner is better than paper banner because you can reuse it many more times.  Vibrant colors!,Much bigger than expected but plastic banner is better than paper banner because you can reuse it many ...,True,
B001V8E23G,5.0,"We ordered these for my daughter's fiesta themed birthday party and they are awesome!
I like them so much, and they were a great deal.
I'm hanging onto them to use again!",Great flag banner!,True,
B002E7LCPO,5.0,Happy,Satisfied,True,
B002E7LCPO,5.0,Keywords. Me,Five Stars,True,
B002E7LCPO,4.0,nice,goood,True,
B002E7LCPO,5.0,I love this coin. Looks it's age. But very cool.,I love it,True,
B002E7LCPO,5.0,I'm proud to own this nice piece of history.,Beautiful historic coin!,True,2.0
B002E7LCPO,5.0,This one is very close to the photo above.,Five Stars,True,
B002E7LCPO,5.0,Outstanding value. Great Price. Fast Ship.....,Great Price. Fast Ship,True,
B002E7LCPO,4.0,Great product,Great product,True,
B002E7LCPO,5.0,I am so pleased that I own this coin. It's such a fine echo of the past.,Thrilling piece of history.,True,
B002E7LCPO,4.0,"Amazing, product great gift.",Four Stars,True,
B002E7LCPO,5.0,love it,Five Stars,True,2.0
B002E7LCPO,5.0,Coin looked better than expected.,Five Stars,True,2.0
B002E7LCPO,5.0,super cool- just smaller than I anticipated....Looks great.,Five Stars,True,2.0
B002E7LCPO,5.0,1st century roman coins. This adds a lot of history to the serious collector. The Romans not only built the roman roads but had currency available to,Roman coins,True,2.0
B002HHQ8X2,5.0,can't wait to get it all put together-my son is very interested in science and can't wait to try it out........,loved it,True,
B002HHQ8X2,5.0,My nephew loved it! Cannot attest to the set myself being I haven't seen it yet.,Great gift idea!,False,
B002HHQ8X2,5.0,I Bought this for my 8 year old grandson last Christmas and he lived it fast shipping too Thank you,Great gify,True,
B002HHQ8X2,5.0,I have been using this in my classroom and my students love it!,Cool!,True,2.0
B002HHQ8X2,5.0,"We put this together easily, and looking forward to documenting our findings in our homeschool!",Five Stars,True,
B002HHQ8X2,5.0,My son looooves science (5 years old) and this set was a hit. I actually purchased it as a gift as well. Very educational.,My son looooves science (5 years old) and this set ...,True,
B002HHQ8X2,4.0,My grandson loved it.,Weather Station,True,
B002HHQ8X2,4.0,"Very simple non-electronic introduction to weather concepts, which is what I was looking for.  Unfortunately the bottle has blown over many times, so we have not had any seeds sprouting.  Secure well in a garden and it might work better for you.  The rain guage is too small to really collect any water.  The wind feature and thermometer work well.",Secure well in a garden and it might work better for you,True,
B002HHQ8X2,5.0,Works very well. Little science weather fascinated boy LOVES,Five Stars,True,
B002HHQ8X2,5.0,My granddaughter is going to love this.,Five Stars,True,
B002HHQ8X2,5.0,great gift,Five Stars,True,2.0
B002HHQ8X2,5.0,nice stuff. will buy more stuff from them guys.,Five Stars,True,
B002HHQ8X2,5.0,perfect,Five Stars,True,
B002HHQ8X2,5.0,"This was a gift, and the child was excited and assembled it easily. She enjoys teaching and learning kits.",4M Weather Station Kit ...,True,
B002HHQ8X2,5.0,"We haven't used it yet, but I will update once we do. :)",One happy 10 year old!,True,
B002HHQ8X2,5.0,It is very nice try to do like a little garden with my daughter and see any step in the process.,It is very nice try to do like a little garden with my ...,True,
B002HHQ8X2,5.0,5 year old grand kid showed good interest in reading and observing the weather since I gave this kit.,Five Stars,True,
B002HHQ8X2,4.0,My kid loved this weather station - we were able to keep track of so many variables of the weather.  A scientist in the making!,For budding scientists!,True,
B002HHQ8X2,5.0,My Son Loves it,Five Stars,True,
B002HHQ8X2,4.0,it was a gift but they seem to like it,Four Stars,True,
B002HHQ8X2,5.0,Perfect hands on learning too,Five Stars,True,
B002HHQ8X2,5.0,My daughter loved it,Five Stars,True,
B002HHQ8X2,5.0,kids liked it.,kids liked it.,True,
B002HHQ8X2,5.0,10 year old son LOVES this... he wants to wait until spring to put plants in it.. but its amazing! great for boys who want to learn more about weather!,but its amazing! great for boys who want to learn more ...,True,
B002HHQ8X2,4.0,My son enjoyed putting this together and setting it outside. Was disappointed that with a little wind it broke.,Four Stars,True,
B002HHQ8X2,4.0,difficult for kids to assemble,Four Stars,True,
B002HHQ8X2,4.0,"Purchased as a gift, received the item described.",Satisfied,True,
B002HHQ8X2,5.0,"Got this for my Cub Scout to put together to earn his Weather belt loop. He was able to put it together, mostly by himself. It's easy to read and has a form to fill out on the back of the instructions where he can keep track of his readings for a one-week period. Once he earned his belt loop we took it off the bottle we'd attached it to (it doesn't fit on generic store-brand water bottles, their necks are too short) and put it away until he does the Bear requirements.

NOTE: This is the kit recommended by the BSA, only significantly cheaper than buying it from the BSA webstore and you get (at least when I bought it) free Prime shipping.",Perfect for Cub Scouting,True,3.0
B002HHQ8X2,5.0,grandson loved it - completed it with dad,Five Stars,True,
B002HHQ8X2,5.0,I got this as a gift for an 8 year old boy. He was happy with it so I say it's a winner!,Cool,True,
B002HHQ8X2,5.0,"It makes children aware of the weather.. Grandson, age 8 and I keep track of the temperature and the rain gauge lets us keep track of how much rain we got.. We keep a chart of the weather everyday,  Sunny, cloudy, stormy, how much rain, temperature ect.. It is a way of having fun and something that is teaching him something about his surroundings..",It is a way of having fun and something that is teaching him something about his ...,True,3.0
B002HHQ8X2,5.0,Fun to assemble and good science training.  Well worth the modest cost.,Good Science training and fun to assemble,False,2.0
B002HHQ8X2,5.0,great science gift,Five Stars,True,
B002HHQ8X2,5.0,"It's cheap, but I knew that going in.
I'm happy with what I got.",I'm happy with what I got,True,
B002HHQ8X2,4.0,Was a lot of fun and worked great.,Four Stars,True,
B002HHQ8X2,5.0,great for learning,Five Stars,True,
B002HHQ8X2,5.0,The kids love this,"We have a little meteorologists, in the family and he's only in the second grade.",True,
B002HHQ8X2,5.0,imaginative,Five Stars,True,
B002HHQ8X2,5.0,ordered for my son for Christmas put it together right away.  Works great and easy to use.  My sons is 8!,Works great and easy to use,True,
B002HHQ8X2,5.0,"great science toy,",Five Stars,True,
B002HHQ8X2,4.0,good,good,True,
B002HHQ8X2,4.0,Christmas present will wait to hear from them if they like it or not.,... present will wait to hear from them if they like it or not,True,
B002HHQ8X2,5.0,Great bday present.,Five Stars,False,
B002HHQ8X2,5.0,Received real quick. My nephew really liked it.,My nephew really liked it.,False,
B002HHQ8X2,5.0,This weather station was exactly what I expected!  Its a great science project and my grandson loved it! It arrived on time. And I would buy any of these products again! !!!,Great gift!!,True,
B002HHQ8X2,5.0,I believe my Grandson is going to be a meteorologist when he grows up!  He loves the weather and this looked like a great kit for him to get a taste of experimenting with it.,My Grandson loves it,True,
B002HHQ8X2,5.0,"good learning tools. Kids are excited to use it, their parents are waiting for the tons of snow to melt",good,True,
B002HHQ8X2,4.0,"This was a gift for my six-year-old grandson, who loves to watch the weather channel and regularly provides all of us with reports.  He loves this kit, especially now with this record-breaking weather in the Midwest!!  The only con is that it isn't as sturdy as I would have liked but it is worth the price.",Bargus,True,
B002HHQ8X2,5.0,"This item was bought for a cub scouts project. It was easy to put together and fun to learn about. Item was a good value, arrived on time and was in excellent condition.",A complete Kkit.,True,2.0
B002HHQ8X2,5.0,"even though this is a toy, the purpose of these toys is educational.... my child is extremely smart and loves to learn of all true things in nature.....hopefully this will hold his interest.",excellent shipping time,True,
B002HHQ8X2,5.0,Using these as projects for the inventors lab--so the students ( 4-8th grade) can learn about data taking. Would be better if it had a barometer.,TALK ABOUT THE WEATHER,True,2.0
B002HHQ8X2,5.0,"I really believe everyone who has reviewed this product negatively was expecting some amazingly scientific, high performance, weather machine...for $12. This is a child's weather station - not a precision instrument for determining weather. It works very well for what it's designed to do and I recommend it highly for that. TIPS: Put marbles in the bottom of the bottle to weigh it down. It works very well and doesn't blow over. Don't sit it outside and forget about it forever - take care of the parts. If it looks like it needs attention or to be brought inside for a while - it probably should be. You will have much more time with it if properly taken care of, just like anything. :)",I think it's great!,True,10.0
B002HHQ8X2,5.0,"this was a nice product for my science person who found it a great project , but need to respect wires in this unit",nice,True,2.0
B002HHQ8X2,5.0,I bought this as a Christmas present for my grandson.  I wanted something he could assemble and learn from.  I hope he likes it.,Weather Station,True,
B002QCVY8W,5.0,i have this facing off with the knight that came with the King's Castle Siege set. looks cool that they are dueling in the castle court yard,Awesome reaper,True,4.0
B002QCVY8W,5.0,My 7 year old loves this! He saved his allowance and wasn't disappointed.,He saved his allowance and wasn't disappointed.,True,
B002QCVY8W,5.0,nice,Five Stars,True,
B002QCVY8W,5.0,Grandson loves it!,A real winner!,True,
B002QCVY8W,5.0,Son loves it.,Five Stars,True,
B002QCVY8W,5.0,Excellent service I got my item as expected.,Five Stars,True,
B002QCVY8W,5.0,everything as shown fast delivery.,great add on,True,
B002QCVY8W,5.0,Love this one. Thanks.,Five Stars,True,
B002QCVY8W,5.0,Too cool!  Perfect addition to the mini monsters that line my kitchen window!,Too cool! Perfect addition to the mini monsters that line ...,True,
B002QCVY8W,5.0,Exactly as advertised.,Exactly as advertised.,True,
B002QCVY8W,5.0,Grandson loved it.,Five Stars,True,
B002QCVY8W,4.0,he loved it.,Four Stars,True,
B002QCVY8W,5.0,Just look at it. You can't go wrong.,Five Stars,True,
B002QCVY8W,5.0,Great addition to my series of dark themed lego dioramas!,Five Stars,True,
B002QCVY8W,5.0,Grandson loves these,Five Stars,True,
B002QCVY8W,5.0,great,Five Stars,True,
B002QCVY8W,5.0,very good product,Five Stars,True,
B002QCVY8W,5.0,I enjoyed building it,Five Stars,True,
